start_time,end_time,bars,weight,score,track_id,tag_title,tag_genres,tag_styles,tag_track_number
47.18294784580499,49.09859410430839,1,0.3448255938889034,0.14802641667727967,02 Plaxe Voador,Plaxe Voador,Rock,,2
46.68371882086168,48.59936507936508,1,0.33570309706592766,0.14699201800842346,02 Plaxe Voador,Plaxe Voador,Rock,,2
44.7912925170068,48.59936507936508,2,0.32214034465968233,0.1418395038486112,02 Plaxe Voador,Plaxe Voador,Rock,,2
44.32689342403628,46.23092970521542,1,0.3112723765522394,0.13979481422156553,02 Plaxe Voador,Plaxe Voador,Rock,,2
45.72009070294784,47.64734693877551,1,0.31617153650138413,0.13852173824791203,02 Plaxe Voador,Plaxe Voador,Rock,,2
