experiment_id,n_estimators,max_depth,min_samples_leaf,low_support_floor,val_micro_f1_calibrated,val_macro_f1_calibrated,test_micro_f1_calibrated,test_macro_f1_calibrated,test_micro_f1_default,test_macro_f1_default
113,900,32.0,1,0.2,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
114,900,32.0,1,0.24,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
115,900,32.0,1,0.28,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
116,900,32.0,1,0.32,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
121,900,32.0,3,0.2,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
122,900,32.0,3,0.24,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
123,900,32.0,3,0.28,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
124,900,32.0,3,0.32,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
125,900,32.0,4,0.2,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
126,900,32.0,4,0.24,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
127,900,32.0,4,0.28,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
128,900,32.0,4,0.32,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
129,1200,,1,0.2,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
130,1200,,1,0.24,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
131,1200,,1,0.28,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
132,1200,,1,0.32,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
137,1200,,3,0.2,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
138,1200,,3,0.24,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
139,1200,,3,0.28,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
140,1200,,3,0.32,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
141,1200,,4,0.2,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
142,1200,,4,0.24,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
143,1200,,4,0.28,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
144,1200,,4,0.32,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
145,1200,18.0,1,0.2,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
146,1200,18.0,1,0.24,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
147,1200,18.0,1,0.28,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
148,1200,18.0,1,0.32,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
153,1200,18.0,3,0.2,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
154,1200,18.0,3,0.24,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
155,1200,18.0,3,0.28,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
156,1200,18.0,3,0.32,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
157,1200,18.0,4,0.2,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
158,1200,18.0,4,0.24,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
159,1200,18.0,4,0.28,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
160,1200,18.0,4,0.32,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
161,1200,24.0,1,0.2,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
162,1200,24.0,1,0.24,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
163,1200,24.0,1,0.28,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
164,1200,24.0,1,0.32,1.0,1.0,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
169,1200,24.0,3,0.2,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
170,1200,24.0,3,0.24,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
171,1200,24.0,3,0.28,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
172,1200,24.0,3,0.32,0.9912280701754386,0.9832967032967034,0.9779735682819384,0.9652948402948403,0.9823008849557522,0.9652014652014652
