file,label,duration_sec,tempo_est,rms_mean,rms_std,zcr_mean,centroid_mean,bandwidth_mean,rolloff_mean,flatness_mean,onset_strength_mean,onset_strength_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
data\exported_drumbreaks\10 Saturday Dream\10 Saturday Dream_loop265.wav,2,2.066575963718821,161.4990234375,0.19375012814998627,0.03823372721672058,0.07917751736111112,1852.31573182373,2090.9601601911513,3760.05615234375,0.0071710930205881596,1.5284435749053955,1.3737088441848755,-69.29053497314453,43.21586227416992,107.92709350585938,23.021774291992188,-19.469558715820312,15.16838264465332,38.03850555419922,10.127009391784668,12.019530296325684,7.96658182144165,7.179250240325928,8.406230926513672,-1.708466649055481,6.850390434265137,3.875821352005005,6.95949649810791,-9.749700546264648,9.840576171875,3.344991683959961,12.034241676330566,-5.077322483062744,7.856868743896484,2.6070382595062256,7.344875812530518,2.158574104309082,8.034478187561035
data\exported_drumbreaks\10 Saturday Dream\10 Saturday Dream_loop86.wav,2,2.0317460317460316,161.4990234375,0.1929742395877838,0.04199972003698349,0.06640070134943182,1924.651200318411,2417.685536951488,4402.1942138671875,0.007635890040546656,1.3132658004760742,1.3064442873001099,-84.63433074951172,37.6068115234375,96.3418197631836,19.281959533691406,9.976968765258789,11.656240463256836,45.234718322753906,10.886341094970703,14.389785766601562,6.571737289428711,3.308091163635254,8.122673988342285,-5.697535514831543,7.011325359344482,6.178891181945801,5.7279462814331055,-3.2693443298339844,6.4596381187438965,7.976342678070068,8.054420471191406,-4.220771312713623,7.565600872039795,-2.398643970489502,4.424194812774658,2.8691956996917725,6.133911609649658
data\exported_drumbreaks\11 Velhas Histórias\11 Velhas Histórias_loop333.wav,0,1.3467573696145125,107.666015625,0.18796810507774353,0.059437599033117294,0.06747384798728813,1205.9464942758757,1484.323165319751,1947.112519862288,0.0019165205303579569,1.2108534574508667,1.3513485193252563,-99.9476318359375,43.900455474853516,167.48318481445312,17.550392150878906,-16.75322914123535,11.928686141967773,8.045199394226074,9.133871078491211,-26.016138076782227,6.423587799072266,0.22562696039676666,4.928769111633301,6.858430862426758,6.326591491699219,7.779115200042725,5.113466262817383,-14.44904899597168,8.229437828063965,2.0249502658843994,6.066198348999023,-5.852684497833252,5.460258483886719,-1.2899318933486938,6.116644859313965,-4.704063415527344,5.020376682281494
data\exported_drumbreaks\11 Velhas Histórias\11 Velhas Histórias_loop356.wav,0,1.3699773242630386,161.4990234375,0.15270675718784332,0.1077340692281723,0.037003580729166666,1060.7832090475438,1640.7329197232095,1781.693115234375,0.002383767394348979,1.2515978813171387,2.586071491241455,-188.2318572998047,87.54959106445312,158.00155639648438,25.24456214904785,12.867753028869629,20.525840759277344,17.860870361328125,9.065619468688965,-1.9957737922668457,8.032768249511719,3.2343358993530273,9.45936107635498,5.574716567993164,9.350800514221191,2.700770378112793,6.882261276245117,-4.648500442504883,7.7940673828125,0.17985782027244568,6.823343753814697,-2.4029059410095215,6.501524448394775,-1.9598513841629028,5.518884658813477,-0.5079790353775024,4.428343772888184
data\exported_drumbreaks\11 Velhas Histórias\11 Velhas Histórias_loop357.wav,0,1.2887074829931973,161.4990234375,0.13222558796405792,0.11849354952573776,0.03199986049107143,1187.2127706050617,1864.7439485441007,2262.908935546875,0.0031538158655166626,1.3666961193084717,2.867194652557373,-212.785888671875,103.69424438476562,143.1417999267578,29.85293197631836,23.915864944458008,16.195207595825195,24.872278213500977,13.610369682312012,0.23287062346935272,5.603100299835205,7.997958660125732,6.789254188537598,5.133158206939697,9.744220733642578,4.64524507522583,6.835855484008789,-0.7504803538322449,6.395507335662842,2.7571818828582764,5.868074893951416,-0.1826932430267334,6.307528972625732,0.8491246104240417,4.24263858795166,0.9120123982429504,3.299905300140381
data\exported_drumbreaks\11 Velhas Histórias\11 Velhas Histórias_loop358.wav,0,1.2770975056689342,107.666015625,0.14819376170635223,0.11870165169239044,0.03450230189732143,1362.9052779787758,1982.9467305604205,2815.6585693359375,0.00560576980933547,1.5935862064361572,3.0587856769561768,-189.6067657470703,131.35821533203125,130.11691284179688,31.207069396972656,21.126108169555664,21.276514053344727,30.38728141784668,11.8168363571167,2.4464399814605713,6.989023208618164,9.220316886901855,6.925238609313965,0.7499686479568481,9.017044067382812,0.6251811981201172,6.6932806968688965,-2.932953119277954,6.993007183074951,-1.7256397008895874,6.037354946136475,-3.4096388816833496,7.079789638519287,-0.6297396421432495,4.403011798858643,-0.9981675744056702,5.050047874450684
data\exported_drumbreaks\11 Velhas Histórias\11 Velhas Histórias_loop773.wav,2,2.705124716553288,161.4990234375,0.15573202073574066,0.11851081252098083,0.03713024172008547,1192.856915549659,1757.813075031009,2268.5321514423076,0.0034734492655843496,1.617344856262207,3.143235445022583,-185.5487823486328,111.86216735839844,145.9276580810547,32.645015716552734,13.337717056274414,22.188337326049805,23.015377044677734,13.139839172363281,0.38297319412231445,8.463972091674805,5.9950270652771,9.19295597076416,3.0137269496917725,9.566544532775879,1.1291695833206177,6.891308307647705,-4.130320072174072,7.393830299377441,-1.031921148300171,6.687498569488525,-3.3672597408294678,6.765143394470215,-2.2386605739593506,4.915466785430908,-2.221728563308716,5.3250813484191895
data\exported_drumbreaks\12 Oh! Suzana\12 Oh! Suzana_loop198.wav,2,2.2175056689342405,151.99908088235293,0.16189807653427124,0.07112399488687515,0.0615234375,1655.1128757360002,1789.903485974565,3048.8548278808594,0.00992446206510067,2.5914244651794434,3.8834359645843506,-120.53202056884766,80.43841552734375,131.7250518798828,34.4411506652832,-29.39853858947754,19.14968490600586,0.06695318222045898,9.55585765838623,-22.24774742126465,12.001388549804688,6.274407863616943,11.564719200134277,11.358548164367676,6.776658058166504,16.323623657226562,5.163445949554443,-8.60339069366455,9.654768943786621,-7.603954315185547,6.955324172973633,-3.451714277267456,5.903628349304199,-2.2758917808532715,4.749320030212402,-8.194758415222168,8.322278022766113
data\exported_drumbreaks\12 Oh! Suzana\12 Oh! Suzana_loop199.wav,2,2.1942857142857144,151.99908088235293,0.14674031734466553,0.07055089622735977,0.07824321546052632,1707.6759819851793,1754.7922027801203,3127.301089638158,0.012581874616444111,2.6121973991394043,3.9845824241638184,-121.5756607055664,78.6551284790039,131.07183837890625,34.488887786865234,-37.29320526123047,19.565319061279297,-1.8203988075256348,11.665273666381836,-26.728561401367188,11.463155746459961,4.241882801055908,10.78325080871582,12.560569763183594,8.638513565063477,16.10000228881836,4.85617733001709,-4.237791538238525,7.813543796539307,-4.718902587890625,6.222414016723633,-0.6227486729621887,6.8789381980896,-2.4333744049072266,4.608215808868408,-9.727774620056152,8.033000946044922
data\exported_drumbreaks\12 Oh! Suzana\12 Oh! Suzana_loop200.wav,2,2.2407256235827666,143.5546875,0.13016670942306519,0.07171513140201569,0.08852488724226804,1725.7916217372547,1697.5407031146651,3086.018796311211,0.01252720132470131,2.5541040897369385,3.931154251098633,-131.7528839111328,86.37723541259766,132.3024139404297,33.832523345947266,-44.13859176635742,18.606735229492188,-6.764491081237793,13.675374031066895,-28.11421012878418,11.949283599853516,3.070335865020752,10.902050971984863,14.37657642364502,10.218120574951172,20.223478317260742,7.919548988342285,-1.4098762273788452,9.26476001739502,-1.8713579177856445,5.552192687988281,-0.3517248034477234,6.9177446365356445,-2.0745184421539307,4.717462539672852,-8.359232902526855,7.982905864715576
