,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-14 - 045 - 116 bpm - jazz-y fill-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-21 - 021 - 160 bpm - hard rock breaks.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-01 - 032 - 135 bpm - metal blast.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-13 - 044 - 120 bpm - metal.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-01 - 001 - 120 bpm - rock-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-05 - 036 - 89 bpm - rolling.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-07 - 038 - 121 bpm - rock metal punk.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-27 - 027 - 90 bpm - breaky.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-04 - 035 - 105 bpm - funk-ish groove-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-19 - 019 - 120 bpm - groovey.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-24 - 024 - 180 bpm - metal punk rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-11 - 011 - 109 bpm - tom-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-20 - 020 - 87 bpm - crashy slow groove.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-28 - 028 - 118 bpm - groove-y funky.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-09 - 009 - 102 bpm - funk-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-13 - 013 - 120 bpm - funk disco.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-29 - 029 - 170 bpm - metal punk.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-02 - 033 - 85 bpm - marching steady.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-10 - 010 - 141 bpm - breakbeat.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-18 - 018 - 145 bpm - rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-25 - 025 - 120 bpm - slow rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-08 - 039 - 160 bpm - funk-y break-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-31 - 031 - 71 bpm - break-y funk-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-07 - 007 - 120 bpm - rock funk groove.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-30 - 030 - 110 bpm - rock hard-disco.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-06 - 037 - 111 bpm - driving rock-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-08 - 008 - 135 bpm - steady marching.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-10 - 041 - 166 bpm - metal hard rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-03 - 034 - 111 bpm - chilled.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-26 - 026 - 85 bpm - rock breaks.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-11 - 042 - 119 bpm - rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-05 - 005 - 124 bpm - funk groove.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-02 - 002 - 121 bpm - crash-y tom-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-09 - 040 - 131 bpm - funk-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-14 - 014 - 141 bpm - groove-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-23 - 023 - 85 bpm - slow rock-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-12 - 012 - 129 bpm - funk-y break-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-12 - 043 - 132 bpm - funk-y rock-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-22 - 022 - 170 bpm - breaks dnb.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-06 - 006 - 99 bpm - hard rock punk.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-03 - 003 - 101 bpm - slow spacey.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-17 - 017 - 114 bpm - steady groove-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-15 - 015 - 170 bpm - rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-16 - 016 - 150 bpm - breaks.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-04 - 004 - 93 bpm - rock.wav
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-24 - 024 - 180 bpm - metal punk rock.wav,0.0003627226517144962,0.6547343485871631,9.92551371946613e-05,0.8035210085434169,0.9625003323877354,1.2360143390697872e-05,0.82150476850074,0.9724724611840192,0.00010025211755900764,0.83016867593877,1.0,8.006963761737711e-11,0.9826470468278503,0.013239516688865841,0.9795347616291105,0.9781385180405654,0.7386539212844462,0.95326557473707,0.0010702817125427938,0.0002918903207043338,0.9441206237038912,0.6506092310580726,0.6207537306008585,0.0022633036720161215,0.6705509461182756,0.20182793443304353,0.42802802761316505,0.9688306650981996,0.7442349847532543,1.0760921043537677e-10,8.906670921916308e-05,0.9713701449782819,0.24794253460457977,0.9997036317113577,0.9859655526595033,0.00011892314405107234,0.6700928599837708,9.087681523718527e-17,9.444949087274698e-05,0.5977348830442577,0.31899913355180926,0.9914344222820978,0.0707946279875087,2.6385146982349274e-19,0.8928993247903699
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-11 - 011 - 109 bpm - tom-ish.wav,0.04704006983294102,0.0689991809545367,3.5926131103118954e-06,0.01150311567998749,2.3476740464611874e-05,0.00038470019202118126,0.001304634519380517,0.07425276023196113,0.10128775142792829,0.6871036370202986,8.006963761737711e-11,1.0,0.07486277299517545,0.010683762967909807,7.830255845530409e-05,0.06741552842406662,0.024910326018201166,0.3198967033960324,0.0036305941926982,0.8533055476668917,0.0430970556890393,0.38826137941319433,0.8710285484685513,0.000542155582542377,0.48502781536507517,0.03426042782636719,1.1943339852280808e-08,2.468205659492623e-06,0.019958619928636855,0.1441387488303768,0.5239017860070387,0.0023632750484723357,0.6123214929474883,0.17691358608518146,0.9254283384978386,0.3499870891873396,0.06074845599500432,0.005916970876715293,0.009684451974422758,0.0001618435641984702,2.2962413062534247e-07,0.3658908508952921,0.01433153061011852,0.6703819471420773,3.721376848226873e-11
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-20 - 020 - 87 bpm - crashy slow groove.wav,0.02973129164191366,0.0001439908633275809,0.0013537995603726555,0.5178545706803568,5.5679743415625765e-05,0.680148188911665,0.5425049242777875,0.31845978638799277,0.5290001901320429,0.9075577915635293,0.9826470468278503,0.07486277299517545,1.0,0.5820445702680457,2.3496347849640607e-35,3.695530381262973e-05,0.9346363893897977,0.8988985906919308,1.9303621354036794e-24,1.9058318318585697e-34,0.9159256650360259,0.33758532205431513,0.565940386665886,0.32099334737777235,0.8999080264949542,0.6547799655752841,3.616596313261651e-38,0.8963814236104253,0.8334117186162895,0.4844464575912987,0.1751857440857198,6.2786229115804625e-06,1.4600069719659884e-08,0.24864961681620562,1.4807187832304556e-36,0.8829550628306148,4.667276003529754e-07,0.00017490290939872706,0.14598178067150394,2.545298122426367e-07,0.9859870288703185,7.216943439991998e-07,7.125981826498804e-36,3.7925836347819156e-08,7.5826692558806655e-06
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-28 - 028 - 118 bpm - groove-y funky.wav,0.0003229657507956086,0.46203028881265307,0.9768932138508521,1.1919194345086476e-18,0.05097799612749361,0.9269858103480986,0.98609949554223,0.053051680132083785,0.9947703128261213,0.806411525550965,0.013239516688865841,0.010683762967909807,0.5820445702680457,1.0,0.971768789483374,0.04842240611913338,0.006435973561388256,0.010620354705391206,0.29147360999428873,2.6338251766626727e-07,0.9859810464846305,0.9170137691393669,5.0475592066435614e-06,0.2547938953682629,0.6732199639198198,0.9995784881787275,0.7077220286188659,6.604535181551325e-07,0.749695376444132,0.998125119812326,0.9763105220272661,0.979374289840308,0.5032121690419773,1.1207325811160786e-11,0.9439564390006708,0.9745152397569294,0.14165046728435127,0.8981938520360788,5.738547360682707e-17,0.9959964002184103,0.01134498124223618,0.9990693999854747,0.9161697217147737,0.8469727045789909,0.05412578607398673
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-09 - 009 - 102 bpm - funk-ish.wav,1.5753238643199672e-08,0.0005846219530388169,0.057719969424572,0.7406308396892242,0.9848479349055346,0.8296493060209117,0.9972071305093676,2.8307666985118405e-21,0.9497752849159842,9.359402895733198e-30,0.9795347616291105,7.830255845530409e-05,2.3496347849640607e-35,0.971768789483374,1.0,1.600058615579729e-18,0.971242825354814,0.021180460393613158,3.625905148797787e-05,0.9346406275339253,0.53826506826721,0.9845136758712015,1.7752371402818865e-05,0.15482590465717108,0.007402581943503481,0.8623477284281076,0.3451524827425652,0.9432126637038177,0.6167752819791575,0.7229261502834667,0.9076153036348442,3.857686677417513e-09,0.163421080092706,0.6597688069556041,0.8186166621350304,0.5411706465727966,0.4640255959036443,0.7809158410674241,8.979715527792674e-07,0.496325321877198,0.20199846968393959,0.8645959828140348,0.6834995155005712,8.842958003489997e-08,0.019864742577416303
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-13 - 013 - 120 bpm - funk disco.wav,1.075807583051271e-08,7.949737581254407e-06,0.8026448527595303,1.2294130292170226e-10,0.2658324793954179,0.8256341825724262,0.9965134500782137,0.9165720764225341,0.9464006005992006,0.48510479171932935,0.9781385180405654,0.06741552842406662,3.695530381262973e-05,0.04842240611913338,1.600058615579729e-18,1.0,0.9724645059749588,0.01877485917691091,1.9200100044645584e-10,0.9339358517432204,0.5285678290431223,0.9856012140267786,0.01982576801850882,0.0048226473885478755,0.5881484094801066,0.8586553700054634,0.005291451109471195,2.417605334259451e-10,0.6090801569848595,0.7359988677346064,0.901598085141468,0.07457557377373658,1.5911025671309506e-10,0.7755639090432896,0.819958353311968,0.5212949415482321,0.11755182304796177,0.8091302572143922,0.8086036845083565,0.013260452050287105,0.0001177037900562051,0.8616782128197188,0.6752579540622673,0.3269277743887301,0.51107565851796
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-29 - 029 - 170 bpm - metal punk.wav,2.2406452470143145e-06,0.06954941594308728,0.6340864828954201,0.0001640241654534242,0.9843228050896361,6.845568083148233e-07,0.5736140307732884,0.998691941934985,0.9826726697926064,0.003658941357414093,0.7386539212844462,0.024910326018201166,0.9346363893897977,0.006435973561388256,0.971242825354814,0.9724645059749588,1.0,0.03278732511330266,0.7069747349796398,0.6259221013365739,0.007747314919594997,0.17333836194197783,0.36987883929172616,0.009698237369454351,0.013072104387027092,0.6059518624215053,0.6665549493876953,3.5786414563429533e-07,0.3810078437403368,0.0006182563841112859,0.7443607970708173,0.9996749837047855,0.36134159631524704,0.5099705254249016,0.9835853559060599,0.760434594351611,0.8906608108748496,0.5049963477063588,0.4569909474935743,0.25237832817783035,0.001167440823558869,0.5465579354769967,0.343092534343748,0.5684741871375324,0.0032768297175934514
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-02 - 033 - 85 bpm - marching steady.wav,2.2731272699225912e-09,0.19211059041819908,0.19795060095084532,0.010439642878787148,0.47380495533850303,0.3508162414006841,0.258326528542357,0.006261229205346732,0.8163570474838422,0.8349513271623615,0.95326557473707,0.3198967033960324,0.8988985906919308,0.010620354705391206,0.021180460393613158,0.01877485917691091,0.03278732511330266,1.0,0.4845562508320936,0.0013942950807059385,0.0001095234258790689,0.35385911475577697,4.5937505938592424e-05,0.5902549544530517,0.00017293733928581642,0.9764784552152665,0.4473023468496814,0.5130353610595091,0.9879687623153767,0.7241927100292951,0.9997967417147217,3.629402798881813e-25,0.2680618107195071,0.9863422518548063,0.000495873466910403,0.9999878934983849,0.9613215082623618,0.9079440284411318,0.8751822074413761,0.0011324380641002502,0.5245641353835397,0.00010774779123574282,0.0016359810491551792,9.236322014585001e-06,0.006208855145377911
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-10 - 010 - 141 bpm - breakbeat.wav,1.920678726618093e-08,0.018804554516773476,0.04935546207723937,0.6188556283685019,0.00016896730065524493,0.1292663388105954,0.1996535600743923,0.00048756268878067814,0.018641197333613566,2.277577567740711e-08,0.0010702817125427938,0.0036305941926982,1.9303621354036794e-24,0.29147360999428873,3.625905148797787e-05,1.9200100044645584e-10,0.7069747349796398,0.4845562508320936,1.0,0.0008500803110000122,4.9943535929272436e-05,0.005598279892444926,0.2954364043117725,0.45105061055035994,0.33007959859945385,0.0017094085890326095,2.269215134940614e-40,0.6332793324022146,0.00016593235919323395,6.0330343728404016e-05,0.027760434665755597,3.072312300952373e-05,0.1744204687112399,0.0011476645601435733,0.00027882627741980694,4.390033613521927e-08,0.053614652845872704,1.6640658186822429e-06,0.7586848109474953,0.22728757818573797,0.9725261837969126,0.663802074650213,0.00021852809017152008,2.3768232727357368e-05,0.04595945723326516
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-18 - 018 - 145 bpm - rock.wav,0.0002616220376160608,3.6552294210947206e-08,0.8719136004969306,2.9269303305305677e-09,0.9087458905662412,0.9689721784930825,0.9657986717283051,0.614263022559844,0.999642739442351,0.11555496611895887,0.0002918903207043338,0.8533055476668917,1.9058318318585697e-34,2.6338251766626727e-07,0.9346406275339253,0.9339358517432204,0.6259221013365739,0.0013942950807059385,0.0008500803110000122,1.0,0.7471330766703279,0.7442589144102956,3.6571783715498576e-07,1.9927852656138082e-05,0.7868737914837101,0.8969052621520507,0.9535364423678525,3.986687435220033e-08,0.8183577812364171,0.9755702801673564,1.5260757385556072e-05,0.9978643749910535,0.8016934115370773,6.13608988576154e-27,0.9547731513775004,0.29101606368595684,1.8532550819454018e-06,0.0002933414526389521,1.167980778860253e-07,0.493877897460756,0.42919217795240666,0.981715091236457,0.9981119766893296,0.7490784024379195,0.9979063380016585
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-25 - 025 - 120 bpm - slow rock.wav,1.9663660042643444e-09,0.374857412456739,0.00018613640862329107,0.4058269668153739,0.4897354696635544,0.0012038851701251796,0.0001659701551616724,0.9823324292616546,0.751766656536886,0.030586916337517894,0.9441206237038912,0.0430970556890393,0.9159256650360259,0.9859810464846305,0.53826506826721,0.5285678290431223,0.007747314919594997,0.0001095234258790689,4.9943535929272436e-05,0.7471330766703279,1.0,0.9171477455437829,0.9939039790821024,2.90898837376508e-06,0.3190284325848244,0.9184379971961394,0.9843579795211019,0.7446883118711662,0.995721158550917,0.902459548980635,0.9990144447618945,5.420948678045658e-18,0.9833978295135808,0.994818127794228,1.4454788240044989e-11,0.0005601098558456934,0.9947831970688554,0.964907586188554,0.7263795301651237,2.231595067461061e-20,0.860513414293202,0.3029582444659848,1.7529355350814334e-19,0.8016294679685306,0.8428119302764202
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-08 - 039 - 160 bpm - funk-y break-y.wav,1.5738558475974885e-06,0.18591474590558119,0.5331614990962317,1.5462207224368502e-07,0.9935704218993234,0.5444473066235401,0.21123439636846178,0.758766346731875,0.9615770463732864,0.9875577827492223,0.6506092310580726,0.38826137941319433,0.33758532205431513,0.9170137691393669,0.9845136758712015,0.9856012140267786,0.17333836194197783,0.35385911475577697,0.005598279892444926,0.7442589144102956,0.9171477455437829,1.0,6.383924480358155e-18,0.006467601842880476,0.9427323340332201,0.9254967223748404,0.8000203274370707,0.8747860306505617,0.10816307130085333,0.9770708379862312,0.00020485302576162969,0.0011095986844714934,0.7982957135065399,0.2198911413539775,0.9951064262748754,0.8956408306209639,0.977743575668108,0.9292132212087867,0.6013966102549988,0.9462843838655502,0.15580555472055568,0.8691592098751959,0.9003690348324604,0.7004587922204207,0.3390122120587231
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-31 - 031 - 71 bpm - break-y funk-y.wav,0.0010053348188875637,0.18623274906419712,0.00015885873698588056,1.524136160079668e-11,1.6092331886000422e-08,2.1017300275627766e-06,0.7845638454822935,3.2447459375969644e-06,0.8696708542745752,0.16704512985715536,0.6207537306008585,0.8710285484685513,0.565940386665886,5.0475592066435614e-06,1.7752371402818865e-05,0.01982576801850882,0.36987883929172616,4.5937505938592424e-05,0.2954364043117725,3.6571783715498576e-07,0.9939039790821024,6.383924480358155e-18,1.0,0.23830163758964934,0.9845892824863194,0.9663209981915901,0.9917778780706392,0.13898382504181825,0.9998678294235315,0.7589415891214945,0.05351865057286002,7.665374318315425e-18,0.8979586893690571,8.935467902552244e-33,0.08286126292059555,0.998627081825165,0.9575295647595493,0.008844292128791382,1.504392844192774e-07,2.3134313503081885e-11,0.3509547707044177,0.07092038318311704,0.1185271653530314,0.33388361942425715,0.7436221300858711
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-07 - 007 - 120 bpm - rock funk groove.wav,2.0689040913174973e-09,1.643152897921557e-08,0.002960140872316249,2.1150838762143473e-05,0.9021950572650149,0.1368578189705042,0.006694746925066728,0.0012241552436468807,0.028885349315186114,0.9394684012159977,0.0022633036720161215,0.000542155582542377,0.32099334737777235,0.2547938953682629,0.15482590465717108,0.0048226473885478755,0.009698237369454351,0.5902549544530517,0.45105061055035994,1.9927852656138082e-05,2.90898837376508e-06,0.006467601842880476,0.23830163758964934,1.0,0.9944502553332563,2.2544018008892347e-30,3.9113952395346185e-05,0.04133717861945226,0.00017727042104349674,0.09357996764894157,0.035074254655099925,0.003324273326851981,0.6953756832206826,0.03397966694978232,0.0007917859472843948,0.28426100862537584,9.05492387007604e-07,0.0003681073803548664,0.5771662157792132,0.7914903269291571,0.73817210980318,0.002622691720921284,0.00013906161117105826,1.820177409724013e-05,0.9992007278814597
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-30 - 030 - 110 bpm - rock hard-disco.wav,2.668364510276547e-09,0.002336596102643209,0.12116656041723543,0.4195068249690958,0.5286011077941759,1.4899164485302137e-21,0.979176202701841,0.821704089443548,1.3069401603622357e-06,0.8505110988995057,0.6705509461182756,0.48502781536507517,0.8999080264949542,0.6732199639198198,0.007402581943503481,0.5881484094801066,0.013072104387027092,0.00017293733928581642,0.33007959859945385,0.7868737914837101,0.3190284325848244,0.9427323340332201,0.9845892824863194,0.9944502553332563,1.0,0.02641876281763912,0.9732030175291602,0.0371925458474719,0.987375869349544,3.6648719062269627e-06,0.9940919135363042,7.480182119739932e-09,0.0335636298190395,3.1576945673872435e-14,0.9152008195638676,0.08510711801123666,0.00030565886910271514,0.9482430787061696,0.9218971989154643,0.00010262290134184522,0.8670664949242588,0.00015478434100874003,3.185056643264444e-05,0.9924892626785828,0.7795688770205516
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-06 - 037 - 111 bpm - driving rock-ish.wav,7.194783048499291e-14,0.2986444568204362,0.3346501488323973,0.6279294659437832,0.43766306078852574,0.04736674847623011,0.020339571583817894,0.9802628231954653,0.74170797865945,0.981440212033116,0.20182793443304353,0.03426042782636719,0.6547799655752841,0.9995784881787275,0.8623477284281076,0.8586553700054634,0.6059518624215053,0.9764784552152665,0.0017094085890326095,0.8969052621520507,0.9184379971961394,0.9254967223748404,0.9663209981915901,2.2544018008892347e-30,0.02641876281763912,1.0,0.6947446176848797,0.9910047310620833,0.8669619589195661,0.9985404383357701,0.968739874675188,0.7537049124237526,0.8496668478527386,9.707751791404076e-21,0.9271562064830966,0.9769319090008041,0.9771609529476846,0.9973975542790996,0.8659610627742647,0.9909810335984475,0.30352786329369436,0.8067037213393577,0.8308834130392898,0.7854517706336337,0.9454604585306988
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-08 - 008 - 135 bpm - steady marching.wav,1.729575229159058e-10,2.864788644678121e-09,0.03073687823926941,0.6216799798859388,2.905259696747009e-09,0.7443818188795045,0.5167184344901681,0.9079223485954075,0.6095475022540773,6.849039052892501e-05,0.42802802761316505,1.1943339852280808e-08,3.616596313261651e-38,0.7077220286188659,0.3451524827425652,0.005291451109471195,0.6665549493876953,0.4473023468496814,2.269215134940614e-40,0.9535364423678525,0.9843579795211019,0.8000203274370707,0.9917778780706392,3.9113952395346185e-05,0.9732030175291602,0.6947446176848797,1.0,1.3799031892058722e-09,0.9938687087024171,0.8645517533295857,0.6416052063310146,0.6469511120755415,0.9691818931333557,1.5359923645766584e-14,0.0011811370743278476,0.9944914653633974,0.29965154714543957,0.004044718788869616,2.0529488666677435e-06,3.0882788912511814e-19,9.319451543807075e-08,0.999273692105388,0.9976388809885857,0.9880119396614685,0.6531386764569465
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-10 - 041 - 166 bpm - metal hard rock.wav,0.000579556143530692,0.04123970632770892,0.00017254607827581984,3.461257254466108e-05,0.02027990032346116,0.28131518241578857,1.0660706263812358e-05,3.525935314039671e-08,1.795872042343532e-06,0.9668868341588682,0.9688306650981996,2.468205659492623e-06,0.8963814236104253,6.604535181551325e-07,0.9432126637038177,2.417605334259451e-10,3.5786414563429533e-07,0.5130353610595091,0.6332793324022146,3.986687435220033e-08,0.7446883118711662,0.8747860306505617,0.13898382504181825,0.04133717861945226,0.0371925458474719,0.9910047310620833,1.3799031892058722e-09,1.0,1.8269068496564486e-10,0.9282613516236589,3.780457949747148e-05,0.8891753870455321,0.48162906077782935,6.914156989100536e-10,0.6203631750987457,0.727262696378103,0.9359786571463485,0.07921298791796941,0.9458231694711522,0.505771573057461,0.016140135225021526,0.19337610858833915,2.1126432349642774e-10,3.2759225883192833e-09,8.680268077272351e-11
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-03 - 034 - 111 bpm - chilled.wav,5.605115898117991e-08,0.1682786278102981,0.09109379152164912,0.27038946376681544,0.5818032691348071,0.9082557778478348,0.7449276583962768,0.8397250623739704,0.8013406498205827,0.9004361684981651,0.7442349847532543,0.019958619928636855,0.8334117186162895,0.749695376444132,0.6167752819791575,0.6090801569848595,0.3810078437403368,0.9879687623153767,0.00016593235919323395,0.8183577812364171,0.995721158550917,0.10816307130085333,0.9998678294235315,0.00017727042104349674,0.987375869349544,0.8669619589195661,0.9938687087024171,1.8269068496564486e-10,1.0,0.9927600069226614,0.04492371698407997,0.7554339717457592,0.9035743451134401,3.097572212370101e-43,0.9293791082507238,0.9978592363205528,0.9353617694331738,0.9397107178491347,0.9375173888187254,0.9998046237044108,0.8963991524317785,0.9943659310673783,0.9081620661622704,0.9677916786634003,0.8471073255124262
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-26 - 026 - 85 bpm - rock breaks.wav,3.084835060230025e-08,0.3115265786641495,5.108117742347768e-08,0.002968898841733165,0.9931499983150031,0.042292429815922926,0.11513152096969938,4.1072230402570034e-13,0.8652226578856843,0.9716712090543139,1.0760921043537677e-10,0.1441387488303768,0.4844464575912987,0.998125119812326,0.7229261502834667,0.7359988677346064,0.0006182563841112859,0.7241927100292951,6.0330343728404016e-05,0.9755702801673564,0.902459548980635,0.9770708379862312,0.7589415891214945,0.09357996764894157,3.6648719062269627e-06,0.9985404383357701,0.8645517533295857,0.9282613516236589,0.9927600069226614,1.0,4.575249864532994e-05,0.9198919007855824,0.22187043744304472,4.0345950409863176e-13,1.171896693148559e-22,0.9540288066154745,0.9679301594061698,0.9989795226730238,0.8906180240227982,0.9919268235326234,0.9243039904227338,9.945613948979961e-05,0.9903242311066203,0.8121548780042356,0.9235292059168944
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-11 - 042 - 119 bpm - rock.wav,3.463813758881485e-08,0.014117246363692224,0.24685457427714885,2.658241850189221e-15,0.01655785701190749,0.26323012149639424,0.5315407809224033,0.9988246659741333,0.6134778496551876,0.9920223012268216,8.906670921916308e-05,0.5239017860070387,0.1751857440857198,0.9763105220272661,0.9076153036348442,0.901598085141468,0.7443607970708173,0.9997967417147217,0.027760434665755597,1.5260757385556072e-05,0.9990144447618945,0.00020485302576162969,0.05351865057286002,0.035074254655099925,0.9940919135363042,0.968739874675188,0.6416052063310146,3.780457949747148e-05,0.04492371698407997,4.575249864532994e-05,1.0,1.8306830116377446e-05,0.7744374429448757,2.0765018519776886e-06,0.9337735277727478,0.9998847019142909,0.8553760511191586,0.9009674190765768,0.036698598011543154,0.810156907066632,0.003168937375214083,0.971008399757801,0.8799846544642824,0.04624575529451708,0.999661698213611
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-05 - 005 - 124 bpm - funk groove.wav,1.6491269663164846e-17,4.396471385638423e-08,0.22813571868226143,0.008856553088060623,0.8865041442159854,0.9835528830425276,3.2065313104027347e-21,0.9753297480785315,0.9960118525937269,2.263766240794379e-18,0.9713701449782819,0.0023632750484723357,6.2786229115804625e-06,0.979374289840308,3.857686677417513e-09,0.07457557377373658,0.9996749837047855,3.629402798881813e-25,3.072312300952373e-05,0.9978643749910535,5.420948678045658e-18,0.0011095986844714934,7.665374318315425e-18,0.003324273326851981,7.480182119739932e-09,0.7537049124237526,0.6469511120755415,0.8891753870455321,0.7554339717457592,0.9198919007855824,1.8306830116377446e-05,1.0,0.8662001791577294,6.839617999354285e-15,0.9803952374257564,0.7823483454396156,0.502631954897647,0.9777198911594074,0.9746780474619073,0.8280998264636285,0.692932644261963,0.8942418031435206,0.905569041154808,0.5577837749982812,0.9999983369234721
