,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-04 - 004 - 93 bpm - rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-03 - 003 - 101 bpm - slow spacey.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-16 - 016 - 150 bpm - breaks.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-15 - 015 - 170 bpm - rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-06 - 006 - 99 bpm - hard rock punk.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-17 - 017 - 114 bpm - steady groove-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-09 - 040 - 131 bpm - funk-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-07 - 007 - 120 bpm - rock funk groove.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-12 - 012 - 129 bpm - funk-y break-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-22 - 022 - 170 bpm - breaks dnb.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-10 - 041 - 166 bpm - metal hard rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-02 - 002 - 121 bpm - crash-y tom-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-12 - 043 - 132 bpm - funk-y rock-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-05 - 005 - 124 bpm - funk groove.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-23 - 023 - 85 bpm - slow rock-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-11 - 042 - 119 bpm - rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-14 - 014 - 141 bpm - groove-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-26 - 026 - 85 bpm - rock breaks.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-30 - 030 - 110 bpm - rock hard-disco.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-08 - 008 - 135 bpm - steady marching.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-10 - 010 - 141 bpm - breakbeat.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-03 - 034 - 111 bpm - chilled.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-31 - 031 - 71 bpm - break-y funk-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-02 - 033 - 85 bpm - marching steady.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-06 - 037 - 111 bpm - driving rock-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-25 - 025 - 120 bpm - slow rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-08 - 039 - 160 bpm - funk-y break-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-29 - 029 - 170 bpm - metal punk.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-09 - 009 - 102 bpm - funk-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-18 - 018 - 145 bpm - rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-13 - 013 - 120 bpm - funk disco.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-20 - 020 - 87 bpm - crashy slow groove.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-28 - 028 - 118 bpm - groove-y funky.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-11 - 011 - 109 bpm - tom-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-24 - 024 - 180 bpm - metal punk rock.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-19 - 019 - 120 bpm - groovey.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-04 - 035 - 105 bpm - funk-ish groove-y.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-27 - 027 - 90 bpm - breaky.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-07 - 038 - 121 bpm - rock metal punk.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-01 - 001 - 120 bpm - rock-ish.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-05 - 036 - 89 bpm - rolling.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-13 - 044 - 120 bpm - metal.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-01 - 032 - 135 bpm - metal blast.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-21 - 021 - 160 bpm - hard rock breaks.wav,C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-14 - 045 - 116 bpm - jazz-y fill-y.wav
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-10 - 041 - 166 bpm - metal hard rock.wav,8.403370973548064e-10,0.0015686002688452424,9.69931139625477e-10,8.961860077977464e-10,0.047029843502870906,0.015180727066537442,1.1467150376792945e-09,0.00669675369420003,0.08154470673615244,0.07878878371558132,1.0,0.041175337333005546,0.006535839415843562,0.0776920590296124,0.052052793598773565,3.346157643090863e-06,0.04070128097730162,0.07126032948265389,0.0031462744305541675,9.235021547223329e-10,0.11695487595031434,6.503769763739176e-10,0.015421015874736497,0.050941016939757396,0.06384764418172605,0.05951571123851139,0.06340174942412134,3.2634028092683723e-08,0.08618115556591228,3.2169206810763826e-09,9.482604587925177e-10,0.10014069534480059,5.284444300771406e-08,4.656613215942134e-07,0.07786265112442292,0.09145666462721323,1.1148732907245721e-07,2.6536773678928678e-09,1.0526528432822115e-06,0.0018312725211252318,0.030236753852730915,4.9380283964859285e-06,2.6531134146677166e-05,0.0059211134606570286,0.00020160872907162627
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-02 - 002 - 121 bpm - crash-y tom-y.wav,0.05078786711911356,6.865970864299107e-10,0.019265467597712912,0.04864664512077361,1.661171763944094e-06,0.019432578646011507,0.06266311662635131,0.07958657846223598,0.0024202051633335437,0.03264884357706017,0.041175337333005546,1.0,0.05489524792134426,0.05346927655718491,0.04368060871891485,0.048426732637861916,0.03650571249898432,0.012032997787805049,0.0020058869658719104,0.06323245518799261,0.022757120399743216,0.04151699295474572,0.07038853426136413,0.01880408031775586,0.038673605530078835,0.05552431072361124,0.04087521401295058,0.023279159357434527,0.010548910474924917,0.04570180152368549,6.699223723557325e-10,1.1523105143690095e-09,0.028444941294371657,0.08161409447891597,0.014077618341496727,7.467663369173653e-08,0.018937335367238666,0.02787492574278725,0.0014457230486448226,0.05610179708007229,0.03125270782297611,0.04459456717974334,0.004519223245378668,5.0104844578740725e-05,7.768793066039223e-05
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-12 - 043 - 132 bpm - funk-y rock-ish.wav,0.055435309119127245,0.042811964909639594,0.06547556029146909,0.0037000399657107735,0.05793956256919656,0.052022402260469655,0.07687163731421984,4.0660747205285235e-05,0.022369484335723968,2.6061336820965664e-09,0.006535839415843562,0.05489524792134426,1.0,0.05824799562550079,0.029085036137427862,0.05437364004017513,0.044732629945948454,0.052289137593734374,0.05469375124578583,0.0002546851254926766,2.0954188851149903e-07,0.04167126407224557,0.0006690970870010662,0.061469081404882525,0.04381418972435373,0.05257994738618791,0.04591896794691348,0.03139916271657424,0.04865015839383987,1.6139086136553886e-05,0.052314661440479505,1.332269619464718e-05,0.04900094782538318,0.0007611418300953459,5.479723513683583e-10,5.2853079445006655e-05,5.569522782031299e-07,0.03595662857057965,5.327511097255204e-08,0.04621420496137729,0.012020523770298283,0.08242401457790986,0.015356061102186139,5.8562331516927546e-08,2.3718714842182034e-09
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-05 - 005 - 124 bpm - funk groove.wav,0.060675640672223134,0.048624785040397515,0.039063246714477855,0.05859779613756442,0.05559853750894486,0.05068813129082986,8.279746962482154e-10,0.00038884970709739944,0.03161851592562717,0.058624235062269915,0.0776920590296124,0.05346927655718491,0.05824799562550079,1.0,0.04043099746129663,1.169975301727031e-06,0.0464434867898352,0.050988931246557935,6.108045317178199e-10,0.04313908542545846,4.096848784805158e-06,0.035475067173243946,8.011434402634996e-10,7.16938441362496e-10,0.0350616259590036,5.770569117867356e-10,5.806666615042161e-05,0.0658222729973803,6.597269823747099e-10,0.05813815429242381,0.005106058681407381,5.064583225137216e-07,0.056580570535875875,0.00032193237167495246,0.05636735007611606,6.829694364460377e-10,0.04464534515908055,0.05300133482684397,7.129527479748581e-10,0.057800219748484906,0.07633105510669817,0.0009123174695061069,0.02532827229482328,4.557782817642698e-09,2.511744007127202e-09
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-23 - 023 - 85 bpm - slow rock-ish.wav,0.03829262087116417,0.04940460245954665,0.046838810614214584,0.05149528020373175,5.499765926214727e-10,0.0448561604334549,6.782356226987557e-10,0.027237414232538348,0.05005940604594411,0.04468701391077935,0.052052793598773565,0.04368060871891485,0.029085036137427862,0.04043099746129663,1.0,0.052345216219435414,0.03372338459679951,0.04331757480234905,0.004258255015047176,0.054320537927261374,4.7953018736382506e-09,0.03838482180203447,0.06553558076088259,0.05872731444480826,0.0372270423400614,2.647618418994114e-05,0.038393559232886766,0.04101469146588483,0.029245699329242734,0.01388897563399492,0.02923723111061109,0.05834201769203616,0.0461180345612523,0.03905403714067534,5.652919244027881e-06,0.00019366935018588394,0.028617225882766443,4.451423031853579e-10,0.036670797940411407,0.026281692964650973,0.053440347678691484,8.438102423024713e-10,0.003386485760971239,0.0161256233574575,2.0574955592882996e-09
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-11 - 042 - 119 bpm - rock.wav,0.061444205420038846,0.0002252646871940801,0.003280855651223977,0.05768296840871923,0.05510139576718175,0.055755419296258664,1.7416551734918186e-07,0.004156102874272234,0.05450812707767693,0.0022360332877615114,3.346157643090863e-06,0.048426732637861916,0.05437364004017513,1.169975301727031e-06,0.052345216219435414,1.0,0.044810312128296066,2.5690154589828897e-06,0.06150941243224841,0.04333912472660618,0.0037499339948143177,0.002137052467646475,0.004343383952842037,0.07261166098282557,0.04565103934066282,0.058398703005370714,1.0859657511875928e-05,0.04964897995566218,0.060656709038273436,9.00696752740107e-07,0.06253382093735288,0.014314983793744313,0.05713725607454458,0.07229579623295937,5.235655473088905e-06,0.06863339645893626,0.02785629492450092,0.05498413311402834,0.0383892939115601,0.0010936179606649006,0.020694356240630887,1.0435038306556317e-09,0.027762990564653558,0.001482559583656861,8.813384036595826e-09
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-14 - 014 - 141 bpm - groove-y.wav,0.044654669736462066,0.02960632254867775,0.035639678153963086,0.04719902210758788,0.05007413647013955,0.04099927588798504,0.060188811439398575,6.954496769417534e-05,0.04246821011959214,0.04515609822945134,0.04070128097730162,0.03650571249898432,0.044732629945948454,0.0464434867898352,0.03372338459679951,0.044810312128296066,1.0,4.162094943112404e-10,0.04197507877225929,5.9138818043271775e-05,2.7918439784205407e-05,0.03277121097922334,0.004984650330005934,2.6694734575988645e-05,0.03238593838217495,4.333028206488382e-10,0.0391023950187536,0.04862940705691075,0.040552505862107145,0.0417698378154235,0.042155462817198674,6.056924784837049e-10,0.04094901369060741,0.09465990027969935,0.04296130627273282,5.12830844210361e-10,0.032296608344776885,0.0396967890897942,0.044880618466922456,0.03784326834305867,5.827421323029295e-10,0.06578062387225178,0.006283573916493091,7.784348035407739e-10,2.5683934456820998e-08
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-26 - 026 - 85 bpm - rock breaks.wav,0.04923274894246383,0.05698622115459428,0.049972338693518206,0.05630221481971751,0.058512501745352545,4.953033534546092e-06,7.274538100487132e-10,0.009617369462009338,0.053496302581674926,0.04706475938430912,0.07126032948265389,0.012032997787805049,0.052289137593734374,0.050988931246557935,0.04331757480234905,2.5690154589828897e-06,4.162094943112404e-10,1.0,1.9667511317768765e-07,0.05064992703411823,7.068198421686994e-06,0.04095994333349723,0.05342038230017244,0.04561675357454785,0.04081170343978119,0.045754598649481275,0.0449236845103349,3.576605327122866e-05,0.041903137288210206,0.04993863207153512,0.04427460576012715,0.03433313447831299,0.050663124188070945,0.01725120696983523,5.098368537458673e-10,0.05830542454611462,0.034074376721665314,4.774453797893122e-10,0.007211794577183614,0.0568920946529448,0.0028837296675174465,0.00026869836228659964,4.982663253360408e-09,0.02837480200329255,6.8076258892763085e-09
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-30 - 030 - 110 bpm - rock hard-disco.wav,0.04579531812545208,0.05890749735402639,0.0672945310900296,1.9953926627412964e-06,6.670777541963423e-06,8.494343708502171e-06,8.016200284019286e-10,0.11262105977685258,1.861572192914864e-05,0.05368463377382653,0.0031462744305541675,0.0020058869658719104,0.05469375124578583,6.108045317178199e-10,0.004258255015047176,0.06150941243224841,0.04197507877225929,1.9667511317768765e-07,1.0,0.06282817021012867,0.042614240459993284,0.04489114880928319,0.07636896064814777,1.2003893542573817e-05,0.0011898567462060232,0.017823768481289737,0.04776401837467152,0.0008333185574139082,0.0004728234040094853,0.044386029503770234,0.038987700396865846,0.07027954352839554,0.03765538607229638,0.06396884650569842,0.03767264747363014,0.05623837319331421,5.67177346786242e-08,0.04323169665696182,0.0675885442209856,0.03336785451394358,7.513720654181052e-10,0.041838083903143815,0.013024064969906008,0.00023452250202618405,2.4317944877485276e-09
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-08 - 008 - 135 bpm - steady marching.wav,0.041886030929294424,6.912032025367436e-09,0.07313299619223979,0.06823100944865984,7.096257863039162e-10,0.05986658437283083,8.751163113376107e-10,4.835768125526023e-06,0.019923086695298662,1.3050971794094503e-07,9.235021547223329e-10,0.06323245518799261,0.0002546851254926766,0.04313908542545846,0.054320537927261374,0.04333912472660618,5.9138818043271775e-05,0.05064992703411823,0.06282817021012867,1.0,1.409396825417312e-09,0.04932924255712082,0.0839795246913326,0.033894697192780876,0.03415895778735054,0.060037199739826526,0.044249737136768684,0.04638726027276616,0.02406711109664691,0.058718605355107874,0.0003829240999487263,8.525660329203879e-10,0.04321455561879222,1.7195898939162827e-09,0.02625208424100078,4.944013247812599e-06,0.028878055622652776,0.052147411699844014,0.03893708339113378,6.891240925879762e-10,0.061058765762791005,0.06768568943954467,0.003606789115169317,1.095716218902616e-09,2.6547528088739417e-09
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-10 - 010 - 141 bpm - breakbeat.wav,0.005894185548330319,0.14424534104362335,3.5183024412195384e-06,2.988827187475412e-05,0.03225449112322001,0.07952867319454932,0.00020084723368011292,0.11151778772309427,0.007128673163600787,0.09645199456079813,0.11695487595031434,0.022757120399743216,2.0954188851149903e-07,4.096848784805158e-06,4.7953018736382506e-09,0.0037499339948143177,2.7918439784205407e-05,7.068198421686994e-06,0.042614240459993284,1.409396825417312e-09,1.0,1.6469925036041904e-05,0.050027420344538755,0.07342769357200728,0.00016807782030089935,6.0916052577778254e-06,0.00061922628885134,0.09839018202689126,5.0560866125830194e-06,0.00010468476890344999,1.447181550640532e-09,1.7049558241625824e-09,0.03559194179190716,0.0010453504417484176,0.0001312728128097229,3.2878217553607215e-09,0.0017661163102548204,5.600149477651095e-05,0.03008649697592289,2.328548052270551e-05,0.021204245191373407,0.13474244541945626,0.01158194026637772,0.004120465141218008,1.0196800443245526e-08
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-03 - 034 - 111 bpm - chilled.wav,0.0382586366823192,0.046821364915549536,0.050449899188946996,0.0437420399649507,0.04996567685207085,0.04195401299736805,6.163012155768901e-10,1.5434667822822523e-05,0.04379726199427862,0.04197312414821176,6.503769763739176e-10,0.04151699295474572,0.04167126407224557,0.035475067173243946,0.03838482180203447,0.002137052467646475,0.03277121097922334,0.04095994333349723,0.04489114880928319,0.04932924255712082,1.6469925036041904e-05,1.0,0.05962506096770993,0.05272311244736344,0.030019724890821907,0.04276931974778806,0.004213237387155436,0.018673422668771162,0.03028776082489431,0.03549023688388464,0.03104127912316785,0.05003972038909918,0.032238840660346685,0.002023749931928651,0.032146145658588296,0.04577519047740327,0.026736515860603275,0.03396631335353516,0.03953218386206896,0.02823584806996027,0.052467174747818104,0.020732276159174588,0.007527955062594907,0.012985369072618222,1.0479388268638174e-08
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-31 - 031 - 71 bpm - break-y funk-y.wav,0.05729634573811454,0.031273561950718946,0.02969320643102887,0.009739510705672265,8.525899316084357e-10,0.005104837375980031,1.0514208621404522e-09,0.03539741955835662,0.07648972575462813,1.1490443427390397e-08,0.015421015874736497,0.07038853426136413,0.0006690970870010662,8.011434402634996e-10,0.06553558076088259,0.004343383952842037,0.004984650330005934,0.05342038230017244,0.07636896064814777,0.0839795246913326,0.050027420344538755,0.05962506096770993,1.0,4.182238593858546e-06,0.057083638714279475,0.0728320613700966,6.645390165163377e-10,0.03092666305398412,1.4872368841040526e-06,2.7057981173125058e-08,0.001723767720680203,0.05797083078656953,3.70304995465549e-07,0.15067537961538013,0.04574269317282542,0.014487538828388836,0.049502384526821215,2.239110670336881e-07,0.0710311038315369,1.33237730231533e-09,2.0712856881636723e-07,1.3080995199195925e-09,2.2396642111342132e-05,0.024516866121187957,0.00032066061740101953
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-02 - 033 - 85 bpm - marching steady.wav,0.00042811232648291305,0.041830820097090604,7.350766658898255e-07,0.00012030096084830379,8.640248725934327e-05,6.940500668891947e-06,0.09280594848603092,0.07846135502589353,0.0687212668773167,0.05981988805773167,0.050941016939757396,0.01880408031775586,0.061469081404882525,7.16938441362496e-10,0.05872731444480826,0.07261166098282557,2.6694734575988645e-05,0.04561675357454785,1.2003893542573817e-05,0.033894697192780876,0.07342769357200728,0.05272311244736344,4.182238593858546e-06,1.0,0.051620770639962024,7.182188165935367e-06,0.021043717228225085,0.002453302774605165,0.0015879278093372964,9.231569188475397e-05,0.0014608209822976632,0.0823988447787175,0.0006972503759394269,0.04952121091730785,0.06286195573399843,0.0648027655118899,0.04158368155668523,0.00038665715474367853,0.02092959703922588,0.035105844893151966,0.030939575650292123,0.001222075436844111,0.02497469629662799,0.0226324617165425,2.854345145176113e-09
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-06 - 037 - 111 bpm - driving rock-ish.wav,0.04229980975974824,0.01570526209299506,0.04056037235276363,0.03964420888879558,0.049059821945800615,0.03371672033859996,6.105159511431986e-10,8.625117140757046e-10,0.045324961245257096,0.03840557927812663,0.06384764418172605,0.038673605530078835,0.04381418972435373,0.0350616259590036,0.0372270423400614,0.04565103934066282,0.03238593838217495,0.04081170343978119,0.0011898567462060232,0.03415895778735054,0.00016807782030089935,0.030019724890821907,0.057083638714279475,0.051620770639962024,1.0,0.03907944982698641,0.03571213337059079,0.029419285890160202,0.04194948382630003,0.038531529183011,0.043349893951909885,0.038945263385969646,0.042580962648494286,0.003441304577191256,0.008635830178912321,0.04942481677697192,0.024514586941441322,0.03927876459283955,0.0010692579777304685,0.021041105964629676,0.002710547822554547,0.04769491451488979,0.027395753681330313,0.022828836881385966,1.8520611662264686e-09
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-25 - 025 - 120 bpm - slow rock.wav,0.04677498524734836,0.055232183084647044,0.05135042288531013,5.918717441950309e-10,6.141133887242584e-10,0.015707315953132357,0.07534052576820623,3.112396572529851e-07,0.057238430772346055,0.0399620255403708,0.05951571123851139,0.05552431072361124,0.05257994738618791,5.770569117867356e-10,2.647618418994114e-05,0.058398703005370714,4.333028206488382e-10,0.045754598649481275,0.017823768481289737,0.060037199739826526,6.0916052577778254e-06,0.04276931974778806,0.0728320613700966,7.182188165935367e-06,0.03907944982698641,1.0,0.04390036725529269,0.0004665875568837349,0.03248092096888245,0.03981581202812433,0.03310227302301649,0.06757832635345991,0.05210208243861412,0.005369895966231713,0.05011159698737952,0.0019107543450542122,0.03082212868289704,0.04882718757115194,1.082327364666964e-05,0.029206409523420757,8.545874410375848e-05,0.03823754970694971,1.890216288502839e-05,0.035545397118785585,2.2974351766081044e-09
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-02-08 - 039 - 160 bpm - funk-y break-y.wav,0.017062420434367256,0.00906900858711628,0.04069070867253485,0.04832707047296385,0.05270023486687096,0.04086587970692479,0.01510201861850099,0.0006275358346037238,0.05101836782583605,0.03000455455360043,0.06340174942412134,0.04087521401295058,0.04591896794691348,5.806666615042161e-05,0.038393559232886766,1.0859657511875928e-05,0.0391023950187536,0.0449236845103349,0.04776401837467152,0.044249737136768684,0.00061922628885134,0.004213237387155436,6.645390165163377e-10,0.021043717228225085,0.03571213337059079,0.04390036725529269,1.0,0.009467143119887056,0.05387610658483634,0.0359686361431822,0.055975841516120284,0.022587755110514262,0.043944515798477274,0.043871731567712235,0.03131650525724094,0.05594663731606471,0.03575246329722717,0.03420216522077903,0.012492103926012573,0.05373504006328701,0.03504851380227386,1.3211829289660146e-08,0.04909997411189741,0.01598723712938919,3.279068808529133e-07
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-29 - 029 - 170 bpm - metal punk.wav,0.00020750676609942106,8.549974988236371e-05,0.041550523916853724,0.023170439906707144,0.01768463207826028,0.03233335810460403,0.04406821261985746,0.001183971248926376,0.058474568472141907,0.02868711650681012,3.2634028092683723e-08,0.023279159357434527,0.03139916271657424,0.0658222729973803,0.04101469146588483,0.04964897995566218,0.04862940705691075,3.576605327122866e-05,0.0008333185574139082,0.04638726027276616,0.09839018202689126,0.018673422668771162,0.03092666305398412,0.002453302774605165,0.029419285890160202,0.0004665875568837349,0.009467143119887056,1.0,0.06687370206713755,0.03806039616197215,0.06949063059350731,0.07868379409268136,0.00038805757949288936,0.0035415476253510885,0.04473497205067275,0.00026080746242078347,0.04597098946447522,0.056640904242530224,0.04268190635465294,0.06698068150750179,5.544678119957925e-08,1.7634063207358785e-05,0.07347237356760176,0.007524994013227451,5.873700148148606e-07
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-09 - 009 - 102 bpm - funk-ish.wav,0.001260409087354033,0.014822731551987415,6.476099504605984e-09,0.04624996601789014,0.03484661509634088,0.05124812929705338,0.05712448983368984,0.01893835131819322,0.03052437740268523,5.647966008284107e-08,0.08618115556591228,0.010548910474924917,0.04865015839383987,6.597269823747099e-10,0.029245699329242734,0.060656709038273436,0.040552505862107145,0.041903137288210206,0.0004728234040094853,0.02406711109664691,5.0560866125830194e-06,0.03028776082489431,1.4872368841040526e-06,0.0015879278093372964,0.04194948382630003,0.03248092096888245,0.05387610658483634,0.06687370206713755,1.0,0.05694398661534752,7.159829648266293e-10,8.43514986313954e-10,0.05870769932771711,1.1154235844969363e-05,0.05943964556333306,7.141916366840175e-10,0.04451906490692867,5.682622779516695e-10,0.0743463434692667,0.06714773830334367,0.06733046212618932,0.07978046146397084,0.0067011889389462535,6.337792067035218e-05,4.1376973198180355e-09
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-18 - 018 - 145 bpm - rock.wav,0.05591699709363986,0.027813614930198332,0.04844720215514184,0.05964553646830818,0.030622400438987406,0.0513896602143554,7.646382707687543e-10,2.152705008046154e-06,1.076627707533235e-07,6.48769861640605e-09,3.2169206810763826e-09,0.04570180152368549,1.6139086136553886e-05,0.05813815429242381,0.01388897563399492,9.00696752740107e-07,0.0417698378154235,0.04993863207153512,0.044386029503770234,0.058718605355107874,0.00010468476890344999,0.03549023688388464,2.7057981173125058e-08,9.231569188475397e-05,0.038531529183011,0.03981581202812433,0.0359686361431822,0.03806039616197215,0.05694398661534752,1.0,0.05905344145234386,7.449348260141439e-10,1.4052206874016825e-08,0.10734798949721903,1.5642333007538652e-05,0.0072883437906902035,0.041380473977349154,0.03082681638713454,0.06358963286212398,0.054717991275897465,0.06944705345547715,9.513059811924687e-10,0.08939736085321975,3.49947570794617e-09,6.068602127978512e-05
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-13 - 013 - 120 bpm - funk disco.wav,0.03365415824523228,8.963870274733209e-06,0.02484807332049392,0.04742068977665917,0.0009662231669643349,0.053007200382021495,0.06969042259490774,0.0006122221006048912,0.008025261590798331,0.052782525103419305,9.482604587925177e-10,6.699223723557325e-10,0.052314661440479505,0.005106058681407381,0.02923723111061109,0.06253382093735288,0.042155462817198674,0.04427460576012715,0.038987700396865846,0.0003829240999487263,1.447181550640532e-09,0.03104127912316785,0.001723767720680203,0.0014608209822976632,0.043349893951909885,0.03310227302301649,0.055975841516120284,0.06949063059350731,7.159829648266293e-10,0.05905344145234386,1.0,3.235150815285953e-06,0.0030360116373423164,0.00996663984727579,0.06160013599530059,0.03595632324830286,0.0460389200990921,0.05405556381832617,0.07710496683362407,0.01881027755811245,0.06953919478766366,1.1179431092602761e-09,0.09671061542772992,8.944181662829961e-07,2.932570209672839e-09
C:\Users\dunnm\Downloads\Drum Breaks\377DrumLoopsSamplePack\2023-01-20 - 020 - 87 bpm - crashy slow groove.wav,5.882551828755411e-07,0.08846397107434642,3.395988275073426e-09,8.273480960708878e-10,2.1849821200998784e-08,5.230379129388186e-08,0.026322880665305814,0.04800756062443527,3.7539062842586934e-08,0.011226469927134528,0.10014069534480059,1.1523105143690095e-09,1.332269619464718e-05,5.064583225137216e-07,0.05834201769203616,0.014314983793744313,6.056924784837049e-10,0.03433313447831299,0.07027954352839554,8.525660329203879e-10,1.7049558241625824e-09,0.05003972038909918,0.05797083078656953,0.0823988447787175,0.038945263385969646,0.06757832635345991,0.022587755110514262,0.07868379409268136,8.43514986313954e-10,7.449348260141439e-10,3.235150815285953e-06,1.0,0.04299356140977882,0.013039016810711101,0.07290695775384079,0.07925088391268205,0.030317686830065874,0.022126793983616222,0.04945303932558105,4.6416725624787966e-06,0.06748941316785803,0.06820522260104141,0.0001921742541645352,1.908590982735931e-05,0.009548116467596249
