start_time,end_time,bars,weight,score,track_id,tag_title,tag_genres,tag_styles,tag_track_number
118.61913832199546,120.25614512471655,1,1.0,0.19990885257720947,06 I Need You,I Need You,Rock,,6
115.92562358276643,117.66712018140589,1,1.0,0.19851061701774597,06 I Need You,I Need You,Rock,,6
116.36680272108843,118.16634920634921,1,1.0,0.19755885004997253,06 I Need You,I Need You,Rock,,6
116.36680272108843,119.81496598639455,2,1.0,0.19716592133045197,06 I Need You,I Need You,Rock,,6
125.06267573696145,126.76934240362812,1,1.0,0.19700874388217926,06 I Need You,I Need You,Rock,,6
