file,label,duration_sec,tempo_est,rms_mean,rms_std,zcr_mean,centroid_mean,bandwidth_mean,rolloff_mean,flatness_mean,onset_strength_mean,onset_strength_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std
data\exported_loops\13 O Visitante\13 O Visitante_loop394.wav,1,1.9040362811791383,129.19921875,0.1951082944869995,0.031133607029914856,0.05622293862951807,1377.5815381139128,1615.724952368712,2890.508224303464,0.001871819724328816,1.0088469982147217,1.1609419584274292,-97.33402252197266,47.2738151550293,147.01271057128906,23.272769927978516,-32.13324737548828,9.31917667388916,34.01545333862305,16.299795150756836,-25.338422775268555,8.45439338684082,8.161060333251953,5.0680341720581055,3.466090440750122,4.176590919494629,9.633084297180176,5.370565414428711,-15.441837310791016,4.706190586090088,-3.6545886993408203,5.109779357910156,-12.771258354187012,5.9042649269104,-5.984742641448975,3.629103422164917,-12.731231689453125,5.093734264373779
data\exported_loops\13 O Visitante\13 O Visitante_loop839.wav,3,3.7848526077097504,129.19921875,0.19556206464767456,0.03483251482248306,0.059823385099085365,1208.2539089280426,1354.6980901258225,2383.5548959127286,0.0015473864041268826,1.0032050609588623,0.5881505012512207,-108.72296905517578,41.5062141418457,174.78756713867188,32.557621002197266,-39.945556640625,18.836414337158203,27.16762351989746,12.239582061767578,-8.443048477172852,15.768227577209473,-1.930403232574463,6.216956615447998,-8.742676734924316,9.39372730255127,-4.992403507232666,6.532905101776123,-18.011981964111328,11.926132202148438,1.4949941635131836,9.669337272644043,-5.535904884338379,6.736339092254639,-3.297830820083618,5.679229259490967,-2.888366222381592,5.195095539093018
data\exported_loops\14 Adormeceu\14 Adormeceu_loop225.wav,0,1.4396371882086167,117.45383522727273,0.19348900020122528,0.03776783496141434,0.045379154265873016,851.5668643229799,1146.4454794682918,1453.1494140625,0.00034644396509975195,1.195704460144043,0.8124357461929321,-171.57095336914062,24.531234741210938,192.1238250732422,31.345783233642578,-7.605988502502441,15.488686561584473,31.75200843811035,8.911261558532715,-8.853753089904785,6.7158894538879395,5.155200481414795,6.883851051330566,-2.2133126258850098,6.298673629760742,-7.255084037780762,9.475631713867188,-11.436686515808105,7.918717384338379,1.147459626197815,6.617162704467773,1.3112695217132568,7.587430000305176,-6.162438869476318,6.52170467376709,3.026561737060547,5.707150936126709
data\exported_loops\14 Adormeceu\14 Adormeceu_loop226.wav,0,1.4628571428571429,129.19921875,0.1954779475927353,0.026879947632551193,0.04388427734375,816.0729409856921,1089.0787564532066,1378.125,0.00044044165406376123,1.0309096574783325,0.5827540159225464,-172.49789428710938,21.466062545776367,198.99517822265625,30.442859649658203,-9.015456199645996,14.553393363952637,31.297931671142578,8.307863235473633,-7.913277626037598,7.452083587646484,7.197790145874023,6.633391857147217,-3.2555246353149414,4.660590648651123,-11.106392860412598,6.4042863845825195,-9.253691673278809,7.2892165184021,0.010381385684013367,6.090065002441406,2.9243576526641846,7.163786888122559,-5.424854755401611,6.5979905128479,5.635004043579102,5.229453086853027
data\exported_loops\14 Adormeceu\14 Adormeceu_loop227.wav,1,1.4628571428571429,143.5546875,0.19562393426895142,0.026301894336938858,0.04305267333984375,794.5663506105176,1073.3298504289426,1292.3286437988281,0.00048633455298841,0.978449285030365,0.5674681067466736,-182.2504425048828,23.606510162353516,199.10438537597656,30.712629318237305,-5.506082534790039,14.284860610961914,30.957658767700195,8.54947280883789,-9.091516494750977,7.981469631195068,6.329652786254883,6.382011890411377,-3.4547948837280273,4.363832950592041,-13.828725814819336,6.058711528778076,-7.43333101272583,5.431873321533203,-2.301107883453369,4.148370742797852,2.4670305252075195,6.712987422943115,-2.0844359397888184,9.072273254394531,8.77820110321045,9.30868911743164
data\exported_loops\14 Adormeceu\14 Adormeceu_loop228.wav,1,1.486122448979592,117.45383522727273,0.19554296135902405,0.023252464830875397,0.043922776442307694,753.3011834025832,955.4755535426607,1153.3514873798076,0.00017137062968686223,0.9876395463943481,0.5446828603744507,-184.1067657470703,25.108562469482422,209.67202758789062,19.992658615112305,-17.39789581298828,12.347138404846191,34.46217346191406,9.662055969238281,-14.522123336791992,8.251216888427734,6.062933444976807,6.4314188957214355,-7.012870788574219,5.825438499450684,-11.833061218261719,6.828287601470947,-8.628161430358887,8.2307710647583,-2.787903308868408,4.045815944671631,3.506239652633667,6.705687522888184,-2.28821063041687,9.252655029296875,11.733477592468262,8.772737503051758
data\exported_loops\14 Adormeceu\14 Adormeceu_loop807.wav,3,2.9257142857142857,143.5546875,0.19441752135753632,0.03977855667471886,0.0474363312007874,848.0442526010378,1093.9643809547897,1377.4467888779527,0.00038104745908640325,1.130234718322754,0.734104335308075,-174.84136962890625,28.679609298706055,194.51063537597656,28.46047019958496,-11.946197509765625,14.563928604125977,27.584766387939453,14.590933799743652,-11.440872192382812,8.828797340393066,1.629988431930542,9.695762634277344,-0.009871081449091434,7.932664394378662,-5.299543380737305,11.704793930053711,-10.292664527893066,6.698127269744873,0.817854642868042,6.611248016357422,0.9048081040382385,7.446562767028809,-4.206230640411377,7.864908218383789,3.5535621643066406,10.180620193481445
data\exported_loops\15 Doze Avisos\15 Doze Avisos_loop370.wav,2,1.811201814058957,129.19921875,0.19656723737716675,0.021489806473255157,0.061214398734177215,1157.5859748139408,1348.0165179449893,2149.776874011076,0.0008742418722249568,0.8597625494003296,0.3722279369831085,-92.19480895996094,14.066544532775879,176.5885772705078,18.285165786743164,-34.04969787597656,6.02832555770874,29.525007247924805,8.07387924194336,-11.211273193359375,8.254304885864258,-7.011600494384766,6.281522750854492,-18.871578216552734,10.736044883728027,1.6323808431625366,4.447868347167969,-21.556678771972656,6.837883472442627,5.665031909942627,4.317041397094727,-11.732922554016113,4.346303939819336,2.6796183586120605,4.131276607513428,-1.1023341417312622,3.268477439880371
data\exported_loops\15 Doze Avisos\15 Doze Avisos_loop371.wav,0,1.8343764172335602,135.99917763157896,0.196389302611351,0.020472094416618347,0.06187744140625,1226.5901753642265,1438.9035369856979,2366.3644409179688,0.0011354167945683002,0.8277010917663574,0.38299277424812317,-85.46046447753906,11.132780075073242,166.34945678710938,9.040637016296387,-32.926551818847656,5.428689956665039,31.60494041442871,6.754101753234863,-7.277703762054443,4.20646333694458,-9.788049697875977,4.695971965789795,-24.042736053466797,6.61761474609375,-0.7956073880195618,4.637112140655518,-22.345794677734375,8.181512832641602,5.491409778594971,3.6665151119232178,-12.09016227722168,4.596078395843506,1.844628095626831,3.7579452991485596,-1.1265952587127686,2.9538815021514893
data\exported_loops\15 Doze Avisos\15 Doze Avisos_loop372.wav,0,1.822766439909297,135.99917763157896,0.19652391970157623,0.020125271752476692,0.06347038172468354,1229.9026693113008,1427.2547051201618,2369.8789186115505,0.0009391136118210852,0.8007523417472839,0.3594999611377716,-84.780517578125,8.971768379211426,166.32980346679688,6.206520080566406,-34.82803726196289,6.12225866317749,30.512033462524414,5.819342136383057,-6.410923480987549,4.544739246368408,-10.240675926208496,3.8839263916015625,-26.112796783447266,4.758017539978027,-1.011210560798645,4.939709186553955,-26.550851821899414,5.074393272399902,6.199991226196289,3.485952615737915,-12.672082901000977,4.067936420440674,1.6196225881576538,3.5260818004608154,-2.342921495437622,3.5332159996032715
data\exported_loops\15 Doze Avisos\15 Doze Avisos_loop378.wav,3,1.799546485260771,129.19921875,0.19628609716892242,0.025326643139123917,0.06653145032051282,1183.1084068533817,1333.070050482682,2182.307316706731,0.0009156046435236931,0.9697046279907227,0.6420652866363525,-95.34746551513672,18.51720428466797,176.8131561279297,22.35084342956543,-38.350181579589844,8.152872085571289,30.057188034057617,10.037957191467285,-12.355628967285156,7.652609825134277,-3.7716474533081055,4.510715007781982,-16.691036224365234,8.18142318725586,-0.461884081363678,4.711733818054199,-16.32382583618164,6.282705783843994,4.890713214874268,3.128546953201294,-11.531553268432617,5.4019455909729,-0.7206138968467712,5.560703754425049,3.5031580924987793,5.074835777282715
data\exported_loops\15 Doze Avisos\15 Doze Avisos_loop789.wav,2,3.599092970521542,129.19921875,0.1969124972820282,0.024278923869132996,0.059035081129807696,1121.7457500596956,1286.877332175471,2098.383037860577,0.0006786651792936027,0.8843156695365906,0.5126265287399292,-101.8211898803711,34.96255874633789,181.76817321777344,24.654661178588867,-37.42439651489258,8.148107528686523,28.475284576416016,7.1327128410339355,-8.783476829528809,7.888559341430664,-7.573388576507568,5.592795372009277,-19.148290634155273,10.855796813964844,-1.6893298625946045,5.19680118560791,-21.408870697021484,10.282702445983887,5.0581374168396,4.0986762046813965,-9.230304718017578,6.7421674728393555,0.9852420091629028,4.354483604431152,-1.0502511262893677,4.07986307144165
data\exported_loops\16 Mero Ouvinte\16 Mero Ouvinte_loop107.wav,2,2.5541950113378684,129.19921875,0.19468803703784943,0.03685027360916138,0.07183452984234234,1331.634100882648,1454.8657762026228,2532.4792810388512,0.0017498399829491973,1.0357130765914917,0.8304124474525452,-88.13032531738281,29.07256507873535,164.03033447265625,28.16141128540039,-46.35886001586914,16.578853607177734,28.358020782470703,12.153013229370117,-15.236940383911133,6.6797590255737305,5.2240495681762695,5.732640266418457,-8.068471908569336,5.882932662963867,-1.2442013025283813,3.8819355964660645,-17.170917510986328,6.4413275718688965,0.9450438022613525,4.884927749633789,-6.2010955810546875,7.1102118492126465,-9.666072845458984,4.780485153198242,-12.88342571258545,7.096277236938477
data\exported_loops\16 Mero Ouvinte\16 Mero Ouvinte_loop212.wav,3,2.5658049886621317,143.5546875,0.19621184468269348,0.030031267553567886,0.03251689189189189,913.5321019198625,1263.4840786903699,1763.3947423986488,0.000321320811053738,0.9982092976570129,0.788234531879425,-138.1880340576172,20.247264862060547,179.96429443359375,14.677921295166016,-21.646596908569336,7.714698791503906,47.58791732788086,6.948573112487793,-14.0601806640625,5.985988616943359,11.35307502746582,4.2354736328125,-5.043849468231201,5.199042320251465,-0.7530606985092163,4.97404146194458,-12.84473991394043,5.810868740081787,-3.530250310897827,4.675909519195557,-9.263290405273438,3.802896022796631,-8.615355491638184,3.974435329437256,-4.2322587966918945,4.603529453277588
data\exported_loops\16 Mero Ouvinte\16 Mero Ouvinte_loop213.wav,3,2.507755102040816,151.99908088235293,0.19654840230941772,0.026133624836802483,0.032128010321100915,895.9637944085217,1260.650674761395,1717.0260088159403,0.00026201733271591365,1.0218653678894043,0.8925696611404419,-137.34173583984375,19.602703094482422,181.46749877929688,14.0565185546875,-18.93735122680664,7.1311140060424805,48.10483169555664,7.47497034072876,-14.057650566101074,6.012491703033447,11.209644317626953,3.981297492980957,-6.267012119293213,5.768615245819092,-1.54413640499115,3.948253870010376,-13.874271392822266,6.51633358001709,-2.66083025932312,4.496254920959473,-9.759968757629395,3.9185807704925537,-7.925179958343506,4.165863513946533,-5.481114864349365,4.14258337020874
data\exported_loops\16 Mero Ouvinte\16 Mero Ouvinte_loop214.wav,3,2.4380952380952383,151.99908088235293,0.19666479527950287,0.023978637531399727,0.031498747051886794,869.7930343270892,1214.6281743828865,1601.582768278302,0.0003689324948936701,0.9609846472740173,0.7565222382545471,-141.64990234375,20.06039047241211,189.26039123535156,15.435399055480957,-22.940942764282227,8.226790428161621,47.82086944580078,8.42395305633545,-16.77981948852539,6.098978519439697,12.6531982421875,5.227994918823242,-8.191160202026367,4.9119553565979,-0.38708385825157166,3.949275255203247,-15.49989128112793,6.3314924240112305,-2.0404117107391357,5.513725280761719,-10.660992622375488,4.533776760101318,-6.273262977600098,4.537752628326416,-6.387649059295654,4.101371765136719
